AccessibilityLocation,Street,City,PostalCode,Country,AuthenticationModes,ChargingFacilities,ChargingStationNames,DynamicInfoAvailable,HotlinePhoneNumber,HubOperatorID,IsHubjectCompatible,IsOpen24Hours,PaymentOptions,Plugs,RenewableEnergy,Accessibility,ChargingStationId,GeoCoordinates,lastUpdate,EvseID
OnStreet,Au Faubourg St-Germain 3,Porrentruy,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Porrentruy Ajoie,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E117155,47.417505 7.0776776,2024-10-04T02:15:03.897Z,CH*SWI*E113542
OnStreet,Près de la Porte,Couvet,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Couvet,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E117129,46.921954 6.624749,2024-10-04T02:15:03.896Z,CH*SWI*E117129
OnStreet,,Null,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Panoramaresort,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E117289,47.18588693 8.73684241,2024-10-04T02:15:03.897Z,CH*SWI*E258699
OnStreet,,Null,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Panoramaresort,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E117289,47.18588693 8.73684241,2024-10-04T02:15:03.897Z,CH*SWI*E258698
OnStreet,Grünauring 42,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Grünauring 42 Zürich  8064 PP3,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E117606,47.39673789 8.48591995,2024-10-04T02:15:03.897Z,CH*SWI*E117606
OnStreet,Viale Monte Verità,Ascona,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Posteggio Cimitero,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E117974,46.15984731 8.77405662,2024-10-04T02:15:03.897Z,CH*SWI*E117974
OnStreet,Viale Monte Verità,Ascona,0,CHE,"NFC RFID Classic, REMOTE","50 DC, 50 DC",Posteggio Cimitero,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,"CHAdeMO, CCS Combo 2 Plug (Cable Attached)",False,Free publicly accessible,CH*SWI*E117974,46.15984731 8.77405662,2024-10-04T02:15:03.897Z,CH*SWI*E117975
OnStreet,Via Albarelle,Ascona,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Posteggio Angioli (Lungolago),true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E117977,46.15174637 8.77191322,2024-10-04T02:15:03.897Z,CH*SWI*E121713
OnStreet,Via Collegio,Ascona,0,CHE,"NFC RFID Classic, REMOTE","50 DC, 50 DC",Posteggio Polizia,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,"CHAdeMO, CCS Combo 2 Plug (Cable Attached)",False,Free publicly accessible,CH*SWI*E117976,46.15570824 8.77016474,2024-10-04T02:15:03.897Z,CH*SWI*E121754
OnStreet,Via Collegio,Ascona,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Posteggio Polizia,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E117976,46.15570824 8.77016474,2024-10-04T02:15:03.897Z,CH*SWI*E121753
OnStreet,,Null,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Panoramaresort,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E117289,47.18588693 8.73684241,2024-10-04T02:15:03.897Z,CH*SWI*E258924
OnStreet,Dornacherstrasse 85,Aesch,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,IWB - Dornacherstrasse 85 (100% Ökostrom),true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E117839,47.4778398 7.6024748,2024-10-04T02:15:03.897Z,CH*SWI*E117840
OnStreet,Dornacherstrasse 85,Aesch,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,IWB - Dornacherstrasse 85 (100% Ökostrom),true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E117839,47.4778398 7.6024748,2024-10-04T02:15:03.897Z,CH*SWI*E117839
OnStreet,Gewerbestrasse 1,Derendingen,0,CHE,"NFC RFID Classic, REMOTE",17 AC_3_PHASE,SPHINX-Tools LINKS,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E118343,47.197881 7.5964834,2024-10-04T02:15:03.897Z,CH*SWI*E118343
OnStreet,Via Albarelle,Ascona,0,CHE,"NFC RFID Classic, REMOTE","50 DC, 50 DC",Posteggio Angioli (Lungolago),true,+41713881150,CH*SWISSCHARGE,True,True,Direct,"CHAdeMO, CCS Combo 2 Plug (Cable Attached)",False,Free publicly accessible,CH*SWI*E117977,46.15174637 8.77191322,2024-10-04T02:15:03.897Z,CH*SWI*E121714
OnStreet,Wiswandstrasse 6,Wiesendangen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Garage Russo,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E118301,47.520672 8.791654,2024-10-04T02:15:03.897Z,CH*SWI*E118301
OnStreet,Gewerbestrasse 1,Derendingen,0,CHE,"NFC RFID Classic, REMOTE",17 AC_3_PHASE,SPHINX-Tools LINKS,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E118343,47.197881 7.5964834,2024-10-04T02:15:03.897Z,CH*SWI*E118344
OnStreet,Seestrasse 80,Vitznau,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Tellco Hotel Vitznauerhof,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E121905,47.00787296 8.4836108,2024-10-04T02:15:03.897Z,CH*SWI*E121881
OnStreet,Seestrasse 80,Vitznau,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Tellco Hotel Vitznauerhof,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E121905,47.00787296 8.4836108,2024-10-04T02:15:03.897Z,CH*SWI*E121885
OnStreet,Seestrasse 80,Vitznau,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Tellco Hotel Vitznauerhof,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E121905,47.00787296 8.4836108,2024-10-04T02:15:03.897Z,CH*SWI*E121882
OnStreet,Seestrasse 80,Vitznau,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Tellco Hotel Vitznauerhof,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E121905,47.00787296 8.4836108,2024-10-04T02:15:03.897Z,CH*SWI*E121886
OnStreet,Seestrasse 80,Vitznau,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Tellco Hotel Vitznauerhof,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E121905,47.00787296 8.4836108,2024-10-04T02:15:03.897Z,CH*SWI*E121891
OnStreet,Seestrasse 80,Vitznau,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Tellco Hotel Vitznauerhof,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E121905,47.00787296 8.4836108,2024-10-04T02:15:03.897Z,CH*SWI*E121887
OnStreet,Seestrasse 80,Vitznau,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Tellco Hotel Vitznauerhof,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E121905,47.00787296 8.4836108,2024-10-04T02:15:03.897Z,CH*SWI*E121884
OnStreet,Seestrasse 80,Vitznau,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Tellco Hotel Vitznauerhof,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E121905,47.00787296 8.4836108,2024-10-04T02:15:03.897Z,CH*SWI*E121883
OnStreet,Seestrasse 80,Vitznau,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Tellco Hotel Vitznauerhof,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E121905,47.00787296 8.4836108,2024-10-04T02:15:03.897Z,CH*SWI*E121888
OnStreet,Seestrasse 80,Vitznau,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Tellco Hotel Vitznauerhof,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E121905,47.00787296 8.4836108,2024-10-04T02:15:03.897Z,CH*SWI*E121889
OnStreet,LA Roche AG,Basel,0,CHE,"NFC RFID Classic, REMOTE",,"IWB - Roche Basel, Bau 626 (100% Ökostrom)",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122007,47.562155 7.6115155,2024-10-04T02:15:03.898Z,CH*SWI*E121991
OnStreet,LA Roche AG,Basel,0,CHE,"NFC RFID Classic, REMOTE",,"IWB - Roche Basel, Bau 626 (100% Ökostrom)",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122007,47.562155 7.6115155,2024-10-04T02:15:03.898Z,CH*SWI*E121979
OnStreet,LA Roche AG,Basel,0,CHE,"NFC RFID Classic, REMOTE",,"IWB - Roche Basel, Bau 626 (100% Ökostrom)",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122007,47.562155 7.6115155,2024-10-04T02:15:03.898Z,CH*SWI*E121986
OnStreet,LA Roche AG,Basel,0,CHE,"NFC RFID Classic, REMOTE",,"IWB - Roche Basel, Bau 626 (100% Ökostrom)",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122007,47.562155 7.6115155,2024-10-04T02:15:03.898Z,CH*SWI*E122007
OnStreet,LA Roche AG,Basel,0,CHE,"NFC RFID Classic, REMOTE",,"IWB - Roche Basel, Bau 626 (100% Ökostrom)",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122007,47.562155 7.6115155,2024-10-04T02:15:03.898Z,CH*SWI*E121989
OnStreet,Bahnhofplatz 1,Aarau,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,AKB Aarau Parkplatz 1-4,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122208,47.3914897 8.0495286,2024-10-04T02:15:03.898Z,CH*SWI*E122219
OnStreet,Bahnhofplatz 1,Aarau,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,AKB Aarau Parkplatz 1-4,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122208,47.3914897 8.0495286,2024-10-04T02:15:03.898Z,CH*SWI*E122217
OnStreet,Bahnhofplatz 1,Aarau,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,AKB Aarau Parkplatz 1-4,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122208,47.3914897 8.0495286,2024-10-04T02:15:03.898Z,CH*SWI*E122215
OnStreet,Bahnhofplatz 1,Aarau,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,AKB Aarau Parkplatz 1-4,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122208,47.3914897 8.0495286,2024-10-04T02:15:03.898Z,CH*SWI*E122208
OnStreet,Gwattstrasse,Gwatt Thun,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,TCS Camping Gwatt Thun,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122320,46.727515 7.627741,2024-10-04T02:15:03.898Z,CH*SWI*E122320
OnStreet,Chemin de la Bise 19,Vésenaz,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,TCS Camping Vésenaz,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122322,46.245126 6.19333,2024-10-04T02:15:03.898Z,CH*SWI*E122322
OnStreet,Signalstrasse 21,Basel,4058,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,IWB - Signalstrasse (BâleoErlenmatt),true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E12310,47.569857 7.603699,2024-10-04T02:15:03.898Z,CH*SWI*E12310
OnStreet,Rte du Nant-d'Avril 150,Meyrin,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,The Hive,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122842,46.22685 6.058581,2024-10-04T02:15:03.898Z,CH*SWI*E122847
OnStreet,Wohlenstrasse 62C , Hinterkappelen,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,TCS Camping Hinterkappeln Bern,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122350,46.963746 7.3841,2024-10-04T02:15:03.898Z,CH*SWI*E122350
OnStreet,Promenade du Petit-Bois 15  ,Morges,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,TCS Camping Morges,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122347,46.504373 6.488969,2024-10-04T02:15:03.898Z,CH*SWI*E122347
OnStreet,Gluzenhofstrasse 5,Solothurn,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,TCS Camping Solothurn,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122345,47.198287 7.523727,2024-10-04T02:15:03.898Z,CH*SWI*E122345
OnStreet,Rte du Nant-d'Avril 150,Meyrin,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,The Hive,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122842,46.22685 6.058581,2024-10-04T02:15:03.898Z,CH*SWI*E122842
OnStreet,Mettlenmatte 1,Malters,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,AGROLA Landi Pilatus,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E123369,47.040181 8.1801743,2024-10-04T02:15:03.898Z,CH*SWI*E122424
OnStreet,Rte du Nant-d'Avril 150,Meyrin,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,The Hive,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122842,46.22685 6.058581,2024-10-04T02:15:03.898Z,CH*SWI*E122843
OnStreet,Signalstrasse 21,Basel,4058,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,IWB - Signalstrasse (BâleoErlenmatt),true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E12310,47.569857 7.603699,2024-10-04T02:15:03.898Z,CH*SWI*E12311
OnStreet,Chemin de la Biole 12,Aigle ,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Kolly Aigle SA - AC,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E125081,46.30969345 6.94236665,2024-10-04T02:15:03.900Z,CH*SWI*E125078
OnStreet,Rte du Nant-d'Avril 150,Meyrin,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,The Hive,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E122842,46.22685 6.058581,2024-10-04T02:15:03.898Z,CH*SWI*E122848
OnStreet,Chemin de la Biole 12,Aigle ,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Kolly Aigle SA - AC,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E125081,46.30969345 6.94236665,2024-10-04T02:15:03.900Z,CH*SWI*E125081
OnStreet,Seestrasse 39,Küsnacht,0,CHE,"NFC RFID Classic, REMOTE",60 DC,Energie 360° Goldbach Center CCS (Links),true,+41713881150,CH*SWISSCHARGE,True,True,Direct,CCS Combo 2 Plug (Cable Attached),False,Free publicly accessible,CH*SWI*E124598,47.32727281 8.57493518,2024-10-04T02:15:03.898Z,CH*SWI*E124598
OnStreet,Rte d'Yverdon 5,Echallens,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,AGROLA Echallens,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E126087,46.643766 6.6362293,2024-10-04T02:15:03.901Z,CH*SWI*E126089
OnStreet,Seestrasse 39,Küsnacht,0,CHE,"NFC RFID Classic, REMOTE",60 DC,Energie 360° Goldbach Center CCS (Links),true,+41713881150,CH*SWISSCHARGE,True,True,Direct,CCS Combo 2 Plug (Cable Attached),False,Free publicly accessible,CH*SWI*E124598,47.32727281 8.57493518,2024-10-04T02:15:03.898Z,CH*SWI*E124600
OnStreet,Solothurnstrasse 37a,Oensingen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"Aussenparkplätze, Solothurnstrasse 37a, Oensingen",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E125377,47.287422 7.7093042,2024-10-04T02:15:03.900Z,CH*SWI*E125377
OnStreet,Rte d'Yverdon 5,Echallens,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,AGROLA Echallens,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E126087,46.643766 6.6362293,2024-10-04T02:15:03.901Z,CH*SWI*E126088
OnStreet,Seestrasse 39,Küsnacht,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Goldbach Center CCS (Links),true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E124598,47.32727281 8.57493518,2024-10-04T02:15:03.898Z,CH*SWI*E124599
OnStreet,Solothurnstrasse 37a,Oensingen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"Aussenparkplätze, Solothurnstrasse 37a, Oensingen",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E125377,47.287422 7.7093042,2024-10-04T02:15:03.900Z,CH*SWI*E125375
OnStreet,Via alla basilica 17,Locarno,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,"Via Gerra 12, 6760 Faido",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E125302,46.47786538 8.79768066,2024-10-04T02:15:03.900Z,CH*SWI*E125302
OnStreet,Untere Marktgasse 2,Langenthal,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"Untere Marktgasse 2, 4900 Langenthal, PP2",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E126930,47.21320634 7.7892568,2024-10-04T02:15:03.901Z,CH*SWI*E126930
OnStreet,Solothurnstrasse 37a,Oensingen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"Aussenparkplätze, Solothurnstrasse 37a, Oensingen",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E125377,47.287422 7.7093042,2024-10-04T02:15:03.900Z,CH*SWI*E125376
OnStreet,Rte d'Yverdon 5,Echallens,0,CHE,"NFC RFID Classic, REMOTE","22 AC_3_PHASE, 8 AC_3_PHASE",AGROLA Echallens,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,"Type 2 Outlet, Type 1 Connector (Cable Attached)",False,Free publicly accessible,CH*SWI*E126087,46.643766 6.6362293,2024-10-04T02:15:03.901Z,CH*SWI*E126087
OnStreet,Untere Marktgasse 2,Langenthal,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"Untere Marktgasse 2, 4900 Langenthal, PP2",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E126930,47.21320634 7.7892568,2024-10-04T02:15:03.901Z,CH*SWI*E126933
OnStreet,Riedmattstrasse 8,Rümlang,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE, TopCC Rümlang,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E127605,47.46157238 8.52428,2024-10-04T02:15:03.901Z,CH*SWI*E127561
OnStreet,Riedmattstrasse 8,Rümlang,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE, TopCC Rümlang,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E127605,47.46157238 8.52428,2024-10-04T02:15:03.901Z,CH*SWI*E127560
OnStreet,Untere Marktgasse 2,Langenthal,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"Untere Marktgasse 2, 4900 Langenthal, PP2",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E126930,47.21320634 7.7892568,2024-10-04T02:15:03.901Z,CH*SWI*E126932
OnStreet,Hauptstrasse 109,Aesch,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,BLKB Aesch,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E128476,47.47055 7.5962704,2024-10-04T02:15:03.902Z,CH*SWI*E128476
OnStreet,Kirchbergstrasse 219,Burgdorf,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Auto AG Burgdorf,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E128405,47.06825773 7.60219997,2024-10-04T02:15:03.901Z,CH*SWI*E128405
OnStreet,Hauptstrasse 109,Aesch,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,BLKB Aesch,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E128476,47.47055 7.5962704,2024-10-04T02:15:03.902Z,CH*SWI*E128477
OnStreet,Baslerstrasse 33,Binningen,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,BLKB Binningen,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E128467,47.539258 7.5759825,2024-10-04T02:15:03.901Z,CH*SWI*E128467
OnStreet,Baslerstrasse 33,Binningen,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,BLKB Binningen,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E128467,47.539258 7.5759825,2024-10-04T02:15:03.901Z,CH*SWI*E128468
OnStreet, Hauptstrasse 44,Sissach,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,BLKB Sissach,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E128491,47.463428 7.8146454,2024-10-04T02:15:03.902Z,CH*SWI*E128491
OnStreet,Laupenstrasse  10,Neuenegg,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Landi Bern-West Neuenegg,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E129125,46.894163 7.2991762,2024-10-04T02:15:03.902Z,CH*SWI*E129125
OnStreet,Bergstrasse 49,Gossau  ZH,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PP Oberstufenschulhaus Berg con: 1,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E128608,47.2999516 8.76821959,2024-10-04T02:15:03.902Z,CH*SWI*E130979
OnStreet,Rue de L'industrie 2,Fontaines,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Centre TCS Fontaines,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E129494,47.04409374 6.8967542,2024-10-04T02:15:03.902Z,CH*SWI*E129494
OnStreet,Rue de L'industrie 2,Fontaines,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Centre TCS Fontaines,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E129494,47.04409374 6.8967542,2024-10-04T02:15:03.902Z,CH*SWI*E129352
OnStreet,Rue de la Drague 62,Sion,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,EM Sion,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E129479,46.21934257 7.35095016,2024-10-04T02:15:03.902Z,CH*SWI*E243960
OnStreet,Rue de L'industrie 2,Fontaines,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Centre TCS Fontaines,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E129494,47.04409374 6.8967542,2024-10-04T02:15:03.902Z,CH*SWI*E129351
OnStreet,Bergstrasse 49,Gossau  ZH,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PP Oberstufenschulhaus Berg con: 1,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E128608,47.2999516 8.76821959,2024-10-04T02:15:03.902Z,CH*SWI*E130980
OnStreet,Laupenstrasse  10,Neuenegg,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Landi Bern-West Neuenegg,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E129125,46.894163 7.2991762,2024-10-04T02:15:03.902Z,CH*SWI*E129124
